samples,types
3254c984-f9ec-4db5-9add-94489e000a62.FPKM.txt,Colorectal
51e55e7a-5fef-4451-af1b-49ed4ced9ac7.FPKM.txt,Colorectal
86679663-dfc5-46ad-8cf9-c7954c4b339b.htseq.counts,Colorectal
bef7dd4d-624a-4b35-aab8-bf1c99d3bf01.htseq.counts,Colorectal
e875ae4e-4645-4e84-b0ff-9c9a694717a9.FPKM.txt,Colorectal
ba11a188-132a-4a25-b2b7-f958694976e8.FPKM.txt,Colorectal
9e189255-33ba-4802-934b-dd8a7898ef0a.FPKM.txt,Colorectal
5d362da1-aee5-403a-a16c-97d7d7b9d219.FPKM-UQ.txt,Colorectal
f590941d-19dc-427a-95b6-942c97ea8333.FPKM.txt,Colorectal
bd2b70a7-7a80-4ede-833e-ed6365552684.htseq.counts,Colorectal
d6224860-0b09-4d96-8a50-4acb3f72e904.FPKM-UQ.txt,Colorectal
b57f69a6-91ca-4131-a654-5495f6dd1131.FPKM-UQ.txt,Colorectal
8a266c03-d5ab-4047-96f2-a850cc7215b8.FPKM-UQ.txt,Colorectal
6f4f4e5d-d81e-402e-859f-3ee580a8bbde.FPKM-UQ.txt,Colorectal
d6224860-0b09-4d96-8a50-4acb3f72e904.htseq.counts,Colorectal
b7b21fe3-2e21-4282-a707-da3c69a4453b.htseq.counts,Colorectal
8c0efc8b-3e41-47bb-91b5-e55f525c0776.FPKM-UQ.txt,Colorectal
31ce5f7c-5f1d-4e54-9343-5e9b57f5ed10.FPKM.txt,Colorectal
2f69766d-36f5-446d-ac2f-edf68ce4eaa9.FPKM-UQ.txt,Colorectal
6ae2dd6c-2a39-411f-a1fc-11e0e6e82165.FPKM-UQ.txt,Colorectal
b49d2b1e-310f-4278-a7c2-5ea95c2c7c43.FPKM.txt,Colorectal
7c12c6da-5e8a-4cd1-972f-e76178e09b7d.FPKM-UQ.txt,Colorectal
29dab10a-a0a0-4dbd-b574-97c22b70a3f1.FPKM.txt,Colorectal
13abc91e-fbfc-4c55-bf54-fbd134979ccc.FPKM-UQ.txt,Colorectal
00589871-e54f-492f-988f-502670edd606.FPKM.txt,Colorectal
e19da22a-2a4e-43ff-acff-12aeafa3a2c1.htseq.counts,Colorectal
b5bcd3d2-9063-43c1-949e-e3001862855f.FPKM-UQ.txt,Colorectal
74fd04b7-c554-4bae-a1ca-6b792b0521a1.FPKM-UQ.txt,Colorectal
146b8525-8ea4-4976-aac3-080e14a80fc0.FPKM.txt,Colorectal
f1fcd165-ddbc-44b8-b062-ae5199c53cba.htseq.counts,Colorectal
d7b9a594-2898-446b-a234-60f8ca8064a0.FPKM-UQ.txt,Colorectal
bf9c448b-bdc9-4f74-b13a-374e6add7939.htseq.counts,Colorectal
564daa81-cfef-45b6-94a0-3249b2724d9b.htseq.counts,Colorectal
8f77f4f4-b184-40c7-8ab8-2f95b13620b5.htseq.counts,Colorectal
075a759b-21e0-4cab-a6b2-c5d65f7ccdbc.FPKM-UQ.txt,Colorectal
7261b656-c79c-4581-a503-15b653e2b5d2.FPKM-UQ.txt,Colorectal
82e00e45-734c-471f-ba97-79ec3b7e0baa.htseq.counts,Colorectal
99b6e196-2624-48bd-8922-d7c3af7e0d36.FPKM.txt,Colorectal
35bc4328-d97f-46eb-bf34-bbe0f23063f6.htseq.counts,Colorectal
aa4a76e4-5348-479c-8beb-3e4e34e18ce9.FPKM-UQ.txt,Colorectal
dce4add4-d840-4a9f-9c8f-34ec9d6962ad.FPKM-UQ.txt,Colorectal
cbed723d-d16e-41df-bb92-3bebbbf638ec.FPKM.txt,Colorectal
245b64cc-ee6c-403b-becf-77e558253fcf.FPKM-UQ.txt,Colorectal
d8861f06-6a88-4ca0-9a77-aef9373d527a.FPKM.txt,Colorectal
5e191398-2338-4617-ac0d-ca8757a8cf48.FPKM-UQ.txt,Colorectal
c26b0e04-f9d8-43fc-b58d-e0468bdb9e2d.FPKM.txt,Colorectal
6f384ab7-32ac-4599-94f4-314b6d21b86d.FPKM.txt,Colorectal
e0163d0b-1f4e-4f15-b6c2-754b883e28c4.FPKM-UQ.txt,Colorectal
4164585c-16ab-4133-95fe-0fb1ec1837b3.htseq.counts,Colorectal
3141820b-ef93-421e-b2dc-aef412eed11a.htseq.counts,Colorectal
e871f1f5-3aec-4f7c-b5f0-f843b6ee5699.FPKM.txt,Colorectal
d8a25d7b-ac92-4600-b3bf-7c23fc894268.FPKM-UQ.txt,Colorectal
5e191398-2338-4617-ac0d-ca8757a8cf48.FPKM.txt,Colorectal
6f76a57b-ff3e-42ba-ae58-90ecd6e887c1.FPKM.txt,Colorectal
044302b7-5f09-4912-a556-d3a52b7be6a6.htseq.counts,Colorectal
801ee025-dd5a-473d-b78a-521fad06cdfd.htseq.counts,Colorectal
c23f3723-b468-492f-8c83-72ac77475274.FPKM-UQ.txt,Colorectal
62e6035d-ecca-4e98-a1c4-4663be031c56.FPKM.txt,Colorectal
037bb811-58ff-45ba-9707-f4c11d05d333.FPKM-UQ.txt,Colorectal
81dacb41-5fc0-4176-8766-35f83ca3501b.FPKM.txt,Colorectal
6d0133ed-95f5-4338-b7fa-f1fd9b1de7f0.htseq.counts,Colorectal
5eb7edfc-a7f8-40b2-86a1-b65b5ac148e8.FPKM.txt,Colorectal
108ce3fb-e25d-4f51-9d45-2a4a5360d959.FPKM.txt,Colorectal
1d01ca59-297a-4600-9267-e6333ce3b2b3.FPKM.txt,Colorectal
0ca66651-4965-4874-8d64-f9b90db6f80a.FPKM.txt,Colorectal
7d1be289-a771-46ec-a5d0-26a2981f7b66.FPKM.txt,Colorectal
c23f3723-b468-492f-8c83-72ac77475274.FPKM.txt,Colorectal
5530efde-0749-41ed-a74d-7c8f1f07c06a.FPKM-UQ.txt,Colorectal
63bc7938-bce0-43e8-ac38-b47b0823b13f.htseq.counts,Colorectal
7a2ea46c-25ce-4105-9366-a82292ea1340.FPKM-UQ.txt,Colorectal
c05b17c4-cc9a-42f3-829f-a13433ec4245.FPKM-UQ.txt,Colorectal
d3c8e944-b95d-4e64-a3c8-5abe77e6b992.FPKM-UQ.txt,Colorectal
7adb9e76-26da-4812-9357-f8ba01a6daa9.FPKM-UQ.txt,Colorectal
5bae4133-b991-4712-b1fe-37577dd54113.htseq.counts,Colorectal
f0de7aa3-bd3d-4143-a0ff-70be2ebb42af.FPKM.txt,Colorectal
0f5dfd08-9300-4d9a-b9fe-04bf86c9b743.htseq.counts,Colorectal
73ec7da0-133a-4ce6-8035-213ab55fb923.htseq.counts,Colorectal
afdad23b-73a0-4cc2-8fa7-692d8f0908f8.FPKM.txt,Colorectal
e72f90e4-587b-40ef-a8a4-09f1a7f44d43.FPKM-UQ.txt,Colorectal
6c80f823-8ac5-482c-870b-738c1fc88bfc.FPKM.txt,Colorectal
a7751cc2-eed3-4fb9-aaf0-abbd31bca875.FPKM.txt,Colorectal
41921a38-1084-460b-917b-555a4f1b45cc.htseq.counts,Colorectal
161caa2d-589a-4834-9073-3824031da5e6.FPKM.txt,Colorectal
e875ae4e-4645-4e84-b0ff-9c9a694717a9.FPKM-UQ.txt,Colorectal
9daee176-d523-4450-8ac8-0f69d028399e.htseq.counts,Colorectal
abe20df7-6b97-4397-8864-881bac27e92c.FPKM-UQ.txt,Colorectal
d2587070-cb7d-440d-ae49-52f5077248e6.htseq.counts,Colorectal
54597194-db70-4e06-846a-1650b7562c51.FPKM.txt,Colorectal
1b054b39-aa38-4356-8447-71f211365a01.htseq.counts,Colorectal
1580243c-8353-4c6e-a532-81121b912c21.FPKM.txt,Colorectal
fa73bdce-67fb-42aa-883f-635f0e7bcdc6.htseq.counts,Colorectal
a865bc94-a60d-4927-a842-8c0d6fced029.FPKM-UQ.txt,Colorectal
77dbc29d-e3dd-45cc-b1d8-3bdd1711c704.FPKM-UQ.txt,Colorectal
1cbb39ca-efbf-4080-bd32-1b76006394a8.FPKM.txt,Colorectal
a3f88a5d-7169-465b-bb80-e5999590681c.FPKM-UQ.txt,Colorectal
b4569515-17c7-4029-9c84-52aa7e1a7d2a.FPKM-UQ.txt,Colorectal
a1677081-1019-45b1-be7c-420ba066a421.FPKM.txt,Colorectal
569ff63b-ea1c-4189-a5e5-8c44ee670cbe.FPKM.txt,Colorectal
dac5d05e-c693-4dd3-b06f-faba625b5f18.htseq.counts,Colorectal
7f5a924a-ddf3-45ff-be1f-5b5909305f46.FPKM-UQ.txt,Colorectal
81903241-4091-45eb-baf1-90b10b727208.FPKM-UQ.txt,Colorectal
a6511301-e89e-46a4-8d57-c9803b0ac174.htseq.counts,Colorectal
97675f21-ce94-4e7c-bc46-179cc2903bf3.FPKM.txt,Colorectal
6e0407fb-7b98-4cc8-a6f0-f6e7f5935eca.htseq.counts,Colorectal
d49b2de9-e099-421f-b94c-e6dd2181bb16.FPKM.txt,Colorectal
37e498a7-b147-4c38-a3f5-ed283d57f97a.FPKM.txt,Colorectal
c094c9e4-260c-4b2a-bbf2-2fdcad927677.FPKM-UQ.txt,Colorectal
d5dca54e-d7e9-4328-b2ca-1d191a2b8b4c.FPKM.txt,Colorectal
dd8003eb-e16a-424a-9092-520676779c53.FPKM-UQ.txt,Colorectal
fc822b3c-b73f-4529-960b-e3bdfcff80ed.htseq.counts,Colorectal
056fe861-9f3b-4693-999a-44d1d7c43ab0.FPKM.txt,Colorectal
debd6982-7c27-42e8-b778-20afcc78a5f3.htseq.counts,Colorectal
b2d38886-f7a9-439e-86ac-d99d45447cc1.FPKM.txt,Colorectal
a9560d7c-294e-4dfd-aa10-4ab456d8b124.htseq.counts,Colorectal
17c88994-9e8e-4f16-8c41-34e98a0d8c52.htseq.counts,Colorectal
17e4f239-6e6d-4a5e-942f-eec14d46ca10.FPKM-UQ.txt,Colorectal
a77fad02-ff7d-4f73-8a19-caa329589dea.FPKM.txt,Colorectal
79f11db1-6893-410f-8fbb-8da2a54d0957.FPKM.txt,Colorectal
9ab691dc-cbc9-4bc5-8bd9-865783762473.htseq.counts,Colorectal
d4702ec9-068f-415a-832e-ed72eaa38699.htseq.counts,Colorectal
dade0b16-ecc3-43b3-b328-3819a8fc18c6.htseq.counts,Colorectal
c14f98e2-8e9b-49f4-a244-3d06c6cb7126.FPKM-UQ.txt,Colorectal
3f59c9f4-10e4-4410-9515-9488181f54fc.htseq.counts,Colorectal
61d0e01a-3e40-4929-80c8-36f797c6771f.FPKM.txt,Colorectal
1b843dbb-5ef0-47ca-9783-dbeb94aa6df3.htseq.counts,Colorectal
8e0528dd-5f85-4f48-937c-9e1455fbda78.htseq.counts,Colorectal
0319a4cc-ee3f-4c6f-83e1-7cdd5f865dc0.FPKM-UQ.txt,Colorectal
09977485-e1d1-41b1-b2b8-7ab0ad6df0a0.FPKM.txt,Colorectal
2abfe58f-f168-413f-a56f-4c3c2aedbe3d.FPKM-UQ.txt,Colorectal
eb2347cc-da91-4f84-a56f-ebc759d22915.FPKM-UQ.txt,Colorectal
27cc2167-5838-41d3-9d57-4c6a13f7ebf7.FPKM-UQ.txt,Colorectal
2011d3ba-8f3a-4307-a377-9d90f3fadee7.FPKM.txt,Colorectal
15bb9c50-e4bb-4433-a9dd-32ddd6536b49.htseq.counts,Colorectal
53d31c62-229f-438f-b603-263bc01e4bf9.FPKM-UQ.txt,Colorectal
b7895561-ebb3-46dd-aabb-07bd842915f1.FPKM-UQ.txt,Colorectal
6c80f823-8ac5-482c-870b-738c1fc88bfc.FPKM-UQ.txt,Colorectal
168e5cb2-7390-45ad-ad04-c9aa4416e950.FPKM-UQ.txt,Colorectal
40349596-c455-41e5-b633-aa858711fc40.FPKM-UQ.txt,Colorectal
b01641dc-a38e-4a4b-b73a-3c12bcb75dd9.FPKM-UQ.txt,Colorectal
f0e2b6de-98ff-4f37-8b09-a6caccd0f0e3.FPKM.txt,Colorectal
62dbb8ae-e214-40a9-99e0-8680c3a7f565.htseq.counts,Colorectal
f042c745-5531-4011-b868-0729d28c1ea8.FPKM-UQ.txt,Colorectal
6d0133ed-95f5-4338-b7fa-f1fd9b1de7f0.FPKM-UQ.txt,Colorectal
4164585c-16ab-4133-95fe-0fb1ec1837b3.FPKM.txt,Colorectal
7ca62ab7-7efd-44bc-b08b-93c27792ad24.FPKM.txt,Colorectal
b7895561-ebb3-46dd-aabb-07bd842915f1.htseq.counts,Colorectal
60056a00-bd9f-4bca-b9ba-6de18ab1dfd9.htseq.counts,Colorectal
108ce3fb-e25d-4f51-9d45-2a4a5360d959.FPKM-UQ.txt,Colorectal
f0a04747-87cb-4c5f-9916-3651b633189a.FPKM.txt,Colorectal
b8a2b64a-9da2-4503-a7b4-f7a42ddccf87.FPKM.txt,Colorectal
99a43c6b-1c71-4cca-abd1-90efb88351c9.FPKM-UQ.txt,Colorectal
6c36cbba-574a-46cd-b4d8-5ded5458f865.FPKM.txt,Colorectal
b01641dc-a38e-4a4b-b73a-3c12bcb75dd9.FPKM.txt,Colorectal
5ba74876-bd88-4533-ad8d-83a0b4fd352c.FPKM-UQ.txt,Colorectal
7b9444ad-b7fb-4032-9109-8c2b7ab160a6.htseq.counts,Colorectal
8436cad7-0a0e-4e47-ae15-f0ef5010ca1a.FPKM.txt,Colorectal
323800b5-c319-4fd8-ac96-87193afb93e4.htseq.counts,Colorectal
47d77ed8-b694-4193-9bb9-474899eb643c.htseq.counts,Colorectal
e0163d0b-1f4e-4f15-b6c2-754b883e28c4.htseq.counts,Colorectal
de2302aa-2199-4009-9b0a-9622f1870efc.FPKM.txt,Colorectal
6f76a57b-ff3e-42ba-ae58-90ecd6e887c1.FPKM-UQ.txt,Colorectal
54c8454b-8012-431c-9adc-507e1af3800f.FPKM-UQ.txt,Colorectal
c7f72b3b-3e16-45f0-bf05-cd0c7ecc8e6e.FPKM-UQ.txt,Colorectal
17275b88-afa8-4010-a5a3-641382f3a1cf.FPKM-UQ.txt,Colorectal
88439d95-9798-401a-a8c6-da6d529b180f.FPKM-UQ.txt,Colorectal
7adb9e76-26da-4812-9357-f8ba01a6daa9.FPKM.txt,Colorectal
c74bce4e-18cd-42af-ae4c-9bb423efa9f9.htseq.counts,Colorectal
611cab60-b34e-4c30-aff9-1e45ca382e26.FPKM.txt,Colorectal
d8861f06-6a88-4ca0-9a77-aef9373d527a.FPKM-UQ.txt,Colorectal
8967671a-ef42-44f3-8fd3-78dc01e1e608.FPKM-UQ.txt,Colorectal
3008e71d-b93e-4122-b483-a25801996efd.FPKM.txt,Colorectal
5cd823bf-ab84-4f60-b726-71bcefaa6685.FPKM-UQ.txt,Colorectal
56a8e5af-7687-4d3f-9f54-e0a6b26406b4.FPKM.txt,Colorectal
17275b88-afa8-4010-a5a3-641382f3a1cf.htseq.counts,Colorectal
99a43c6b-1c71-4cca-abd1-90efb88351c9.htseq.counts,Colorectal
3008e71d-b93e-4122-b483-a25801996efd.FPKM-UQ.txt,Colorectal
2ffe5c2b-5baf-480b-9886-25253003b52b.FPKM.txt,Colorectal
47d77ed8-b694-4193-9bb9-474899eb643c.FPKM-UQ.txt,Colorectal
cc81a268-ece2-42e7-97b0-f3ba7ad47508.FPKM.txt,Colorectal
5a53d4a4-d07a-4818-84e8-094440e3a55e.FPKM.txt,Colorectal
4c3a2685-1eb3-4224-9872-fb62fe1faffe.htseq.counts,Colorectal
8436cad7-0a0e-4e47-ae15-f0ef5010ca1a.htseq.counts,Colorectal
dce4add4-d840-4a9f-9c8f-34ec9d6962ad.htseq.counts,Colorectal
3c9ca45b-1437-47f5-9853-ec3d4ab5d0b3.FPKM.txt,Colorectal
56a8e5af-7687-4d3f-9f54-e0a6b26406b4.FPKM-UQ.txt,Colorectal
445d6369-eac8-4b81-a403-0086df82c45b.FPKM.txt,Colorectal
4e2f5ec0-e96c-4e7d-bbf9-dcca3641943e.FPKM-UQ.txt,Colorectal
a7751cc2-eed3-4fb9-aaf0-abbd31bca875.htseq.counts,Colorectal
857c670d-8322-4648-a3de-8279a9d015b7.htseq.counts,Colorectal
f7787fbb-68d8-4c5e-8c19-9e87c6ecaf79.htseq.counts,Colorectal
f2705da8-e618-49eb-8e1b-f1f189c2e5bb.FPKM-UQ.txt,Colorectal
f0e2b6de-98ff-4f37-8b09-a6caccd0f0e3.htseq.counts,Colorectal
0ae155e4-871d-4b8c-9f78-c1fdf50b7610.htseq.counts,Colorectal
1bc7c84d-0e4f-4c25-8e8c-62ff9c1082e8.htseq.counts,Colorectal
b62e353e-4ebe-4e0c-a7e7-877bf32fc36d.htseq.counts,Colorectal
5f3a025d-0777-49a5-b2bb-750587635b50.htseq.counts,Colorectal
f1c4a3ea-9211-4699-b7d8-8d6aac6f70ce.FPKM-UQ.txt,Colorectal
81903241-4091-45eb-baf1-90b10b727208.FPKM.txt,Colorectal
3793cde5-8027-46ad-9003-6a9a43076764.FPKM.txt,Colorectal
b7b21fe3-2e21-4282-a707-da3c69a4453b.FPKM.txt,Colorectal
ef4fdb47-ab17-4055-b8a5-ec3c2a4b7041.FPKM-UQ.txt,Colorectal
a58a7a42-4dda-46cc-a9ec-4a3ca597d972.FPKM.txt,Colorectal
b539ee0c-6887-4566-b16d-0990c8e1a3c1.FPKM-UQ.txt,Colorectal
5ccb8845-93d4-4ce2-b97a-e230f1da4611.FPKM-UQ.txt,Colorectal
65cfbf50-1318-4357-9df4-094f6dbec49c.htseq.counts,Colorectal
751f84dc-7c2d-417a-bc1f-6d5771f6f09f.FPKM.txt,Colorectal
3a210a05-77e2-461f-ae98-f53df573d8ce.FPKM.txt,Colorectal
15864159-be88-41c8-bdef-c2c5927cb1a1.FPKM.txt,Colorectal
c6972d82-17ef-4d72-8827-a5305d55f784.FPKM.txt,Colorectal
df2df36d-6652-4eec-b62a-ea99af075cb6.FPKM-UQ.txt,Colorectal
59608767-595f-402a-9f7f-356dd6e99a51.htseq.counts,Colorectal
5697212f-b3fd-479f-84b0-ec0aae54534a.FPKM-UQ.txt,Colorectal
424d8e5f-9fc6-470b-ad2c-b4447b0eb07e.FPKM-UQ.txt,Colorectal
6e2db920-dc3e-4a74-8cdb-470cb61e2fac.htseq.counts,Colorectal
eb799eef-5506-4935-9649-c543a1d1bbd5.FPKM-UQ.txt,Colorectal
4f89b1c6-b0a3-4739-a77c-2458e6d45351.htseq.counts,Colorectal
c02d8110-3041-4a36-ac63-531216141051.FPKM-UQ.txt,Colorectal
09dba56f-3033-41b6-9235-7c78f88e14ed.FPKM-UQ.txt,Colorectal
d67325ce-cd01-45b8-b816-74fc73acd54a.htseq.counts,Colorectal
228845f8-1ad7-4193-a570-e17871798c67.htseq.counts,Colorectal
c14f98e2-8e9b-49f4-a244-3d06c6cb7126.FPKM.txt,Colorectal
31cf7af3-5576-4201-912d-5948fa2c0296.FPKM.txt,Colorectal
abe20df7-6b97-4397-8864-881bac27e92c.FPKM.txt,Colorectal
f36f74a9-97b4-4913-86e2-56ebaf55f006.htseq.counts,Colorectal
e4b288d5-b877-42fb-a525-8ed6424338db.htseq.counts,Colorectal
36f45f98-2390-4c73-aa64-079e175034c6.htseq.counts,Colorectal
058cd2dd-6bea-4188-8bb2-3314723c0762.htseq.counts,Colorectal
15ba704d-dbce-4532-8d07-f6f93ed4c12a.FPKM.txt,Colorectal
9c52ed00-325f-4664-8873-327bcaa5ea74.FPKM.txt,Colorectal
bbf586b3-2d8d-4a50-b5b1-7d0c75b6570d.FPKM-UQ.txt,Colorectal
2eb058b5-5b46-4568-b362-e7e2332babda.FPKM-UQ.txt,Colorectal
902732ab-8a29-46ae-a06d-556ab3cb6825.FPKM.txt,Colorectal
9e189255-33ba-4802-934b-dd8a7898ef0a.htseq.counts,Colorectal
5f5c42f3-3631-43a3-9774-164eca819389.htseq.counts,Colorectal
28004569-048d-4f8c-99aa-7a8c69a98dcc.FPKM.txt,Colorectal
192fb5a0-8ee2-4c96-a3ed-e89904a3d086.FPKM.txt,Colorectal
938e4a22-7ed8-4b09-aa65-0cd737beee31.FPKM-UQ.txt,Colorectal
058ac81a-3b90-4e7d-8f7b-9c34fbc77997.htseq.counts,Colorectal
1b054b39-aa38-4356-8447-71f211365a01.FPKM.txt,Colorectal
f346f2d2-285c-455c-ba34-ea8eec3fa881.FPKM.txt,Colorectal
f1038bc1-954d-4476-8abe-85093c206a5d.htseq.counts,Colorectal
42c56861-1c90-41e0-a5d5-324e5fd80ea8.htseq.counts,Colorectal
a8d7571b-7539-40ac-8be9-209aa54769d2.htseq.counts,Colorectal
5c18c6a8-9ad2-43a8-a3a0-83d8fc0cc257.FPKM-UQ.txt,Colorectal
562e2cb3-078f-4796-b8a2-a0196713ebac.FPKM-UQ.txt,Colorectal
692efd81-4aba-45fb-a7fd-35c10c79ebf2.htseq.counts,Colorectal
d64dbed4-65e5-4a19-ac6b-d8e7a06169da.htseq.counts,Colorectal
3793cde5-8027-46ad-9003-6a9a43076764.htseq.counts,Colorectal
636b2a02-fffa-441c-81fa-d6d0c5c5a270.FPKM-UQ.txt,Colorectal
c3f9ba64-6946-45d4-984d-b33ef2589603.htseq.counts,Colorectal
e2bdca76-7bc5-4143-a6f6-3c6642425c65.FPKM.txt,Colorectal
079e4d43-d129-4ad1-b5b6-7a798f440792.htseq.counts,Colorectal
7e5fbe6a-4463-424b-b024-b207d4a89962.htseq.counts,Colorectal
9c64a139-1417-4465-8472-b44182874b0a.htseq.counts,Colorectal
81903241-4091-45eb-baf1-90b10b727208.htseq.counts,Colorectal
7a0818ac-0f38-4e44-87da-55d812e447cd.FPKM-UQ.txt,Colorectal
8fae8dd5-65e9-43ac-9b0a-080a77c71d55.FPKM-UQ.txt,Colorectal
978145ba-cca3-4244-8a98-9cedb455bd9b.htseq.counts,Colorectal
a9557455-b007-4c38-88d2-8e72379e0e18.FPKM-UQ.txt,Colorectal
c2357737-ad60-4603-9ce3-4b30cc45d30b.htseq.counts,Colorectal
bb5ddfe6-cd9a-4702-873c-9607e6522161.htseq.counts,Colorectal
c8544a8a-4352-438d-94d4-3495af2e9a78.htseq.counts,Colorectal
535e80df-ea81-4f5d-8f2e-e74ca97e9b01.htseq.counts,Colorectal
740870ab-fb90-43be-b226-7cf1efcf547c.FPKM-UQ.txt,Colorectal
bd2b70a7-7a80-4ede-833e-ed6365552684.FPKM-UQ.txt,Colorectal
baf57a44-5eb7-4fdb-bbf6-ee006a122360.htseq.counts,Colorectal
cecce47d-5d1a-4473-bf62-48b9bf602534.FPKM-UQ.txt,Colorectal
988eba37-1b57-4740-b0ba-9491b57421ab.htseq.counts,Colorectal
8989435b-4c14-4d4b-8cec-c9db8511b4d0.htseq.counts,Colorectal
de808f1a-676c-4bda-afcb-bf61577324f7.FPKM.txt,Colorectal
c868cbd9-3767-4f6e-8fa2-770d80cf2b05.FPKM.txt,Colorectal
b3766385-e86d-45fc-8baa-61162749feff.FPKM.txt,Colorectal
b0556a60-d6c1-417a-96c0-a861eb45f95d.FPKM-UQ.txt,Colorectal
37e498a7-b147-4c38-a3f5-ed283d57f97a.htseq.counts,Colorectal
00f768f9-9e6c-4e84-bdba-c19368f7e522.FPKM.txt,Colorectal
4ea4ed16-8597-426c-9485-0fc8a8d81973.FPKM-UQ.txt,Colorectal
97675f21-ce94-4e7c-bc46-179cc2903bf3.htseq.counts,Colorectal
424d8e5f-9fc6-470b-ad2c-b4447b0eb07e.htseq.counts,Colorectal
d469975e-a3a1-487a-a549-142720e1973a.FPKM-UQ.txt,Colorectal
ae9b8c3d-6bf6-4b5c-b2f0-c9ddc334634e.FPKM-UQ.txt,Colorectal
42e6517c-02ff-491b-8315-9ef163e6cfdc.FPKM.txt,Colorectal
bd8839a3-4dcb-4688-b051-6f09c18d7fc7.FPKM-UQ.txt,Colorectal
6dcbab48-76ea-485d-a2f4-764c61f3b503.htseq.counts,Colorectal
fabefb10-5546-4017-8ea1-29982a10fb3c.FPKM-UQ.txt,Colorectal
f1fcd165-ddbc-44b8-b062-ae5199c53cba.FPKM-UQ.txt,Colorectal
a8e396d2-9528-4d8d-8e22-f56be5397cc1.FPKM.txt,Colorectal
6b047efa-258a-430a-909b-356c7c928864.FPKM-UQ.txt,Colorectal
df2df36d-6652-4eec-b62a-ea99af075cb6.FPKM.txt,Colorectal
e7b00f7c-3aed-46f9-9126-0da4f4e74320.htseq.counts,Colorectal
37d2cb9b-0286-43a5-9538-26a8f0818ee7.FPKM.txt,Colorectal
ace439dd-127d-4f64-8028-506fd5ea03de.FPKM.txt,Colorectal
22bc2908-b3ef-40fd-a652-b3384a79bc43.htseq.counts,Colorectal
5f7d04a4-2a28-44ae-8c27-f5e60f244432.FPKM.txt,Colorectal
e86a03f9-e821-4f91-b09c-0e624239edde.htseq.counts,Colorectal
ecdb94bb-54ab-4d89-a13f-be2e65fc89bb.FPKM.txt,Colorectal
d5607680-758b-4ee5-ae0f-a61f7c3133c1.FPKM.txt,Colorectal
ef8d5ef0-1834-4a2d-a916-4862ce9dc136.FPKM.txt,Colorectal
751f84dc-7c2d-417a-bc1f-6d5771f6f09f.htseq.counts,Colorectal
8f77f4f4-b184-40c7-8ab8-2f95b13620b5.FPKM-UQ.txt,Colorectal
81a64df9-c073-4097-ba73-896396da3135.htseq.counts,Colorectal
e8f1fe81-08ce-4db4-bd74-5f9d4b4143f3.FPKM.txt,Colorectal
7261b656-c79c-4581-a503-15b653e2b5d2.FPKM.txt,Colorectal
a77fad02-ff7d-4f73-8a19-caa329589dea.htseq.counts,Colorectal
a86552ef-96e7-4cb8-9c94-157f57fc6694.FPKM.txt,Colorectal
6b00248a-8ec4-451f-91f7-626bb223b14a.htseq.counts,Colorectal
6f699ea3-1d77-493e-9e9b-a3e2abbd2873.FPKM-UQ.txt,Colorectal
11586a7f-5148-4b6b-b431-686b907f8df9.FPKM.txt,Colorectal
70f99dbf-42bc-439c-b562-c51b8e54234e.FPKM-UQ.txt,Colorectal
65ec87f8-ca6b-4b47-9700-ef1b67589dec.htseq.counts,Colorectal
bf9c448b-bdc9-4f74-b13a-374e6add7939.FPKM.txt,Colorectal
6947d9d0-2d4f-444e-889f-7dafccb67251.FPKM-UQ.txt,Colorectal
339bf596-e9a9-4d65-b61f-294f410dd1c8.htseq.counts,Colorectal
c2b0ac40-50ff-47e1-8089-c920a932ed9b.FPKM-UQ.txt,Colorectal
1df73dda-ad92-47ea-a4f3-3713a416459f.FPKM-UQ.txt,Colorectal
c182c07a-224c-44b5-bf0e-9bcfaa33ecc1.FPKM.txt,Colorectal
b26f9ac5-9100-4530-8582-11ab9dbfd669.FPKM.txt,Colorectal
8989435b-4c14-4d4b-8cec-c9db8511b4d0.FPKM.txt,Colorectal
1f5ff5c6-64a8-4214-b304-634aae40202a.FPKM.txt,Colorectal
27af8811-03a1-43e5-8a42-8acf158e3e13.htseq.counts,Colorectal
587e44e4-87ba-4981-a520-d20612486f53.htseq.counts,Colorectal
49072d20-b1fd-485c-b9c7-6169ce301481.FPKM-UQ.txt,Colorectal
22bc2908-b3ef-40fd-a652-b3384a79bc43.FPKM.txt,Colorectal
a6511301-e89e-46a4-8d57-c9803b0ac174.FPKM-UQ.txt,Colorectal
f5c9ea63-ff66-441a-9a6b-055fdcd7cae9.FPKM.txt,Colorectal
67d1e5e4-91de-43df-b127-ffeef6070603.FPKM-UQ.txt,Colorectal
3388b247-719d-41d6-a600-83abd6bd6204.FPKM-UQ.txt,Colorectal
e2e19d54-e271-4d94-af60-8a2fc470a22c.htseq.counts,Colorectal
9c2cd1ea-6106-46c6-9966-5e9f4de8665e.FPKM.txt,Colorectal
99b406a3-0ef1-4486-99a5-22a751aa5e1d.FPKM-UQ.txt,Colorectal
fda5b844-1fa4-462e-bd3b-482025f6ee30.htseq.counts,Colorectal
708ac46f-4702-478e-b1ae-187e1a55b985.FPKM.txt,Colorectal
06c8dfda-b057-47cb-b435-9c2739694f6a.FPKM-UQ.txt,Colorectal
