"Approved.Symbol","Ensembl.ID.supplied.by.Ensembl.","index"
"ARHGEF38","ENSG00000236699",34634
"GAGE12B","ENSG00000236737",34659
"CTAGE9","ENSG00000236761",34675
"C3orf84","ENSG00000236980",34830
"OR10G9","ENSG00000236981",34831
"USP17L8","ENSG00000237038",34876
"TAAR9","ENSG00000237110",34917
"C4orf51","ENSG00000237136",34934
"B3GNT9","ENSG00000237172",34957
"CDKN2AIPNL","ENSG00000237190",34973
"MBD3L5","ENSG00000237247",35008
"CKMT1B","ENSG00000237289",35042
"RNF223","ENSG00000237330",35076
"PATE4","ENSG00000237353",35092
"OR4A47","ENSG00000237388",35116
"PRSS56","ENSG00000237412",35131
"ZNF737","ENSG00000237440",35155
"RGL2","ENSG00000237441",35156
"BHMG1","ENSG00000237452",35166
"C10orf143","ENSG00000237489",35194
"SHISA9","ENSG00000237515",35211
"OR7E24","ENSG00000237521",35214
"TEX51","ENSG00000237524",35217
"HLA-DQA2","ENSG00000237541",35228
"KIFC1","ENSG00000237649",35309
"C2orf74","ENSG00000237651",35311
"GAGE12C","ENSG00000237671",35327
"IRGM","ENSG00000237693",35340
"PRAMEF33","ENSG00000237700",35342
"AMY1A","ENSG00000237763",35391
"FAM200B","ENSG00000237765",35393
"CT47A5","ENSG00000237957",35525
"LRRC37A2","ENSG00000238083",35617
"MPC1L","ENSG00000238205",35701
"TMEM250","ENSG00000238227",35716
"OR2W3","ENSG00000238243",35725
"PAGE2B","ENSG00000238269",35745
"TXNDC5","ENSG00000239264",36128
"CASTOR1","ENSG00000239282",36137
"RNF103","ENSG00000239305",36143
"RBM14","ENSG00000239306",36144
"ALKBH6","ENSG00000239382",36171
"ASB14","ENSG00000239388",36173
"KLHL41","ENSG00000239474",36215
"CASTOR3","ENSG00000239521",36234
"OR1J4","ENSG00000239590",36266
"MEIKIN","ENSG00000239642",36288
"NME1","ENSG00000239672",36299
"TNFSF12","ENSG00000239697",36310
"CDRT4","ENSG00000239704",36315
"APOBEC3G","ENSG00000239713",36320
"TLR9","ENSG00000239732",36328
"WBP1","ENSG00000239779",36340
"MRPS17","ENSG00000239789",36343
"PRAMEF11","ENSG00000239810",36355
"DEFA3","ENSG00000239839",36368
"GET4","ENSG00000239857",36372
"KRTAP9-2","ENSG00000239886",36384
"C1orf226","ENSG00000239887",36385
"ADSL","ENSG00000239900",36389
"LILRA4","ENSG00000239961",36416
"LILRA2","ENSG00000239998",36434
"TEX35","ENSG00000240021",36442
"AMY2B","ENSG00000240038",36451
"LY6G5B","ENSG00000240053",36461
"PSMB9","ENSG00000240065",36466
"SMKR1","ENSG00000240204",36519
"COX19","ENSG00000240230",36529
"DEFA1B","ENSG00000240247",36540
"ACAD11","ENSG00000240303",36560
"PPIL3","ENSG00000240344",36573
"LCE1F","ENSG00000240386",36591
"KIR3DL2","ENSG00000240403",36598
"KRTAP13-3","ENSG00000240432",36612
"TNFRSF13B","ENSG00000240505",36648
"KRTAP9-1","ENSG00000240542",36665
"L1TD1","ENSG00000240563",36671
"AQP1","ENSG00000240583",36681
"C1QTNF9","ENSG00000240654",36709
"ISY1","ENSG00000240682",36722
"PNMA2","ENSG00000240694",36725
"LRRD1","ENSG00000240720",36734
"KRBOX1","ENSG00000240747",36743
"ARHGEF25","ENSG00000240771",36756
"TMEM189","ENSG00000240849",36785
"RDH14","ENSG00000240857",36788
"KRTAP4-7","ENSG00000240871",36796
"PLCXD2","ENSG00000240891",36806
"MIF","ENSG00000240972",36834
"NSUN6","ENSG00000241058",36871
"HLA-DOB","ENSG00000241106",36891
"KRTAP10-5","ENSG00000241123",36897
"YAE1D1","ENSG00000241127",36898
"OR14A2","ENSG00000241128",36899
"TDGF1","ENSG00000241186",36929
"C3orf85","ENSG00000241224",36947
"KRTAP5-8","ENSG00000241233",36955
"CRCP","ENSG00000241258",36965
"CDRT1","ENSG00000241322",36985
"RPL36A","ENSG00000241343",36992
"OR5G3","ENSG00000241356",37002
"PDXP","ENSG00000241360",37006
"RPP21","ENSG00000241370",37011
"CD302","ENSG00000241399",37019
"EGFL8","ENSG00000241404",37021
"ATP5MF","ENSG00000241468",37043
"SSX2","ENSG00000241476",37048
"ARHGAP8","ENSG00000241484",37051
"ARPC4","ENSG00000241553",37078
"CORT","ENSG00000241563",37082
"KRTAP9-4","ENSG00000241595",37096
"KRTAP5-4","ENSG00000241598",37099
"INMT","ENSG00000241644",37115
"ARPC1A","ENSG00000241685",37135
"TMEFF1","ENSG00000241697",37140
"SPRR2A","ENSG00000241794",37181
"ATP5PO","ENSG00000241837",37195
"PLEKHO2","ENSG00000241839",37197
"C8orf58","ENSG00000241852",37199
"PISD","ENSG00000241878",37210
"HOGA1","ENSG00000241935",37233
"PWP2","ENSG00000241945",37238
"PI4KA","ENSG00000241973",37250
"AKAP2","ENSG00000241978",37252
"KIR3DL3","ENSG00000242019",37267
"HYPK","ENSG00000242028",37270
"AMACR","ENSG00000242110",37310
"MTFP1","ENSG00000242114",37313
"MDFIC2","ENSG00000242120",37316
"ARHGDIG","ENSG00000242173",37341
"OR51B5","ENSG00000242180",37345
"TCP10L","ENSG00000242220",37361
"PSG2","ENSG00000242221",37362
"ARFGAP3","ENSG00000242247",37370
"BGLAP","ENSG00000242252",37373
"C22orf39","ENSG00000242259",37377
"PEG10","ENSG00000242265",37380
"CT47A2","ENSG00000242362",37425
"EIF6","ENSG00000242372",37431
"RBMY1E","ENSG00000242389",37436
"GTF2A1L","ENSG00000242441",37457
"MRPL20","ENSG00000242485",37471
"ARPIN","ENSG00000242498",37475
"SERPINB10","ENSG00000242550",37496
"HLA-DMB","ENSG00000242574",37508
"DECR2","ENSG00000242612",37527
"GNG10","ENSG00000242616",37531
"CNTF","ENSG00000242689",37560
"CCDC169","ENSG00000242715",37570
"RTL5","ENSG00000242732",37576
"AP5Z1","ENSG00000242802",37605
"ZNF709","ENSG00000242852",37621
"STRC","ENSG00000242866",37631
"RBMY1B","ENSG00000242875",37632
"ERVW-1","ENSG00000242950",37658
"EIF4EBP3","ENSG00000243056",37711
"PRAMEF4","ENSG00000243073",37721
"PSG11","ENSG00000243130",37741
"PSG4","ENSG00000243137",37744
"MRPL33","ENSG00000243147",37747
"MICAL3","ENSG00000243156",37752
"STON1","ENSG00000243244",37780
"PRAF2","ENSG00000243279",37793
"VSIG8","ENSG00000243284",37795
"STMP1","ENSG00000243317",37812
"KCTD7","ENSG00000243335",37818
"EFNA4","ENSG00000243364",37830
"TICAM2","ENSG00000243414",37850
"PALM2","ENSG00000243444",37865
"C4orf48","ENSG00000243449",37868
"NAT6","ENSG00000243477",37874
"AMY2A","ENSG00000243480",37877
"KRTAP10-11","ENSG00000243489",37882
"TNFRSF6B","ENSG00000243509",37895
"WFDC6","ENSG00000243543",37909
"UPK3B","ENSG00000243566",37919
"SMIM34A","ENSG00000243627",37937
"OR13C7","ENSG00000243641",37942
"IL10RB","ENSG00000243646",37945
"CFB","ENSG00000243649",37947
"ZNF487","ENSG00000243660",37952
"WDR92","ENSG00000243667",37956
"NME2","ENSG00000243678",37962
"PLA2G4B","ENSG00000243708",37976
"LEFTY1","ENSG00000243709",37977
"CFAP57","ENSG00000243710",37978
"NPIPB5","ENSG00000243716",37981
"TTC4","ENSG00000243725",37985
"OR5V1","ENSG00000243729",37986
"TMEM35B","ENSG00000243749",37993
"KIR2DL3","ENSG00000243772",38002
"JMJD7","ENSG00000243789",38009
"APOBEC3D","ENSG00000243811",38019
"OR2A7","ENSG00000243896",38055
"TUBA4B","ENSG00000243910",38061
"MRPS6","ENSG00000243927",38070
"ZNF512","ENSG00000243943",38074
"GSTA1","ENSG00000243955",38080
"RTL9","ENSG00000243978",38093
"ACY1","ENSG00000243989",38099
"NFS1","ENSG00000244005",38107
"MT1HL1","ENSG00000244020",38112
"KRTAP19-3","ENSG00000244025",38115
"DDOST","ENSG00000244038",38121
"TMEM199","ENSG00000244045",38127
"LCE3C","ENSG00000244057",38134
"GSTA2","ENSG00000244067",38141
"SPRR2F","ENSG00000244094",38152
"P2RY11","ENSG00000244165",38182
"TMEM141","ENSG00000244187",38189
"TMEM225B","ENSG00000244219",38204
"GMCL2","ENSG00000244234",38212
"IFITM10","ENSG00000244242",38217
"DBNDD2","ENSG00000244274",38238
"LY6G6D","ENSG00000244355",38273
"KRTAP19-7","ENSG00000244362",38278
"RBMY1D","ENSG00000244395",38293
"ETV5","ENSG00000244405",38299
"KRTAP5-7","ENSG00000244411",38300
"CFHR1","ENSG00000244414",38302
"RBM12","ENSG00000244462",38317
"ERVFRD-1","ENSG00000244476",38323
"LILRA6","ENSG00000244482",38326
"SCARF2","ENSG00000244486",38328
"APOBEC3C","ENSG00000244509",38335
"KRTAP4-2","ENSG00000244537",38347
"RAD21L1","ENSG00000244588",38372
"CCDC13","ENSG00000244607",38375
"ASPRV1","ENSG00000244617",38378
"OR2AE1","ENSG00000244623",38383
"KRTAP20-1","ENSG00000244624",38384
"FCGR2C","ENSG00000244682",38408
"UBE2V1","ENSG00000244687",38409
"CTAGE8","ENSG00000244693",38412
"PTCHD4","ENSG00000244694",38413
"C4A","ENSG00000244731",38428
"HBB","ENSG00000244734",38431
"CRYBB2","ENSG00000244752",38436
"N4BP2L2","ENSG00000244754",38438
"ZNF585B","ENSG00000245680",38497
"CEBPA","ENSG00000245848",38509
"H2AFJ","ENSG00000246705",38578
"UBAP1L","ENSG00000246922",38594
"PGAM5","ENSG00000247077",38600
"ZCCHC3","ENSG00000247315",38619
"SPTY2D1OS","ENSG00000247595",38636
"TWF2","ENSG00000247596",38637
"MARS2","ENSG00000247626",38639
"USP51","ENSG00000247746",38648
"BCKDHA","ENSG00000248098",38679
"INSL3","ENSG00000248099",38680
"MARCOL","ENSG00000248109",38688
"ADH1C","ENSG00000248144",38712
"APELA","ENSG00000248329",38813
"CDK11B","ENSG00000248333",38816
"TARM1","ENSG00000248385",38852
"POU5F2","ENSG00000248483",38919
"PCP4L1","ENSG00000248485",38921
"ABHD14A","ENSG00000248487",38923
"CCDC153","ENSG00000248712",39068
"ACTN3","ENSG00000248746",39091
"SMIM31","ENSG00000248771",39111
"FMN1","ENSG00000248905",39195
"USP17L19","ENSG00000248920",39206
"USP17L22","ENSG00000248933",39218
"USP17L17","ENSG00000249104",39328
"HAUS5","ENSG00000249115",39335
"ATP5MGL","ENSG00000249222",39398
"TMEM150C","ENSG00000249242",39413
"NAIP","ENSG00000249437",39542
"ZNF286B","ENSG00000249459",39557
"ZNF324B","ENSG00000249471",39564
"SPATS1","ENSG00000249481",39570
"CLRN2","ENSG00000249581",39631
"THEGL","ENSG00000249693",39699
"ZNF564","ENSG00000249709",39707
"FER1L5","ENSG00000249715",39710
"OR10J4","ENSG00000249730",39718
"ECSCR","ENSG00000249751",39734
"USP17L21","ENSG00000249811",39772
"HS3ST5","ENSG00000249853",39800
"MTRNR2L5","ENSG00000249860",39807
"LGALS16","ENSG00000249861",39808
"PDCD6","ENSG00000249915",39845
"GOLGA8K","ENSG00000249931",39857
"GBA3","ENSG00000249948",39867
"TERB1","ENSG00000249961",39875
"TMEM158","ENSG00000249992",39896
"YJEFN3","ENSG00000250067",39946
"DNAH10OS","ENSG00000250091",39963
"PTTG2","ENSG00000250254",40065
"GIMD1","ENSG00000250298",40092
"TRMT9B","ENSG00000250305",40098
"ZNF718","ENSG00000250312",40104
"SMIM20","ENSG00000250317",40108
"GYPB","ENSG00000250361",40147
"KIAA1210","ENSG00000250423",40192
"CHCHD10","ENSG00000250479",40227
"FAM218A","ENSG00000250486",40234
"CDK3","ENSG00000250506",40247
"GPR162","ENSG00000250510",40251
"ATP6V1E2","ENSG00000250565",40285
"GLI4","ENSG00000250571",40290
"REELD1","ENSG00000250673",40363
"SELENOP","ENSG00000250722",40395
"USP17L20","ENSG00000250745",40411
"PRODH2","ENSG00000250799",40445
"EXOC1L","ENSG00000250821",40460
"USP17L18","ENSG00000250844",40475
"USP17L23","ENSG00000250913",40519
"ZNF674","ENSG00000251192",40705
"ZNF345","ENSG00000251247",40743
"RFPL4B","ENSG00000251258",40752
"ALG1L2","ENSG00000251287",40770
"SHANK3","ENSG00000251322",40796
"ZNF550","ENSG00000251369",40831
"DCANP1","ENSG00000251380",40841
"FOXD1","ENSG00000251493",40927
"OR12D1","ENSG00000251608",41006
"PRB1","ENSG00000251655",41040
"PTX4","ENSG00000251692",41064
"OC90","ENSG00000253117",42132
"RGS21","ENSG00000253148",42159
"C8orf88","ENSG00000253250",42247
"CCDC71L","ENSG00000253276",42268
"HOXA10","ENSG00000253293",42282
"TMEM200B","ENSG00000253304",42292
"SERPINE3","ENSG00000253309",42296
"C1orf210","ENSG00000253313",42300
"TRNP1","ENSG00000253368",42348
"SMIM18","ENSG00000253457",42426
"NACA2","ENSG00000253506",42468
"PYDC2","ENSG00000253548",42504
"SLC10A5","ENSG00000253598",42548
"EIF5AL1","ENSG00000253626",42572
"PRSS51","ENSG00000253649",42594
"ALG11","ENSG00000253710",42650
"ATXN7L3B","ENSG00000253719",42658
"PRKDC","ENSG00000253729",42666
"UTP14C","ENSG00000253797",42726
"ETV3L","ENSG00000253831",42755
"CLDN23","ENSG00000253958",42862
"ZNF260","ENSG00000254004",42902
"LYN","ENSG00000254087",42973
"PINX1","ENSG00000254093",42979
"NPIPB11","ENSG00000254206",43069
"LRRC24","ENSG00000254402",43228
"SIGLEC14","ENSG00000254415",43239
"PBOV1","ENSG00000254440",43260
"OR4D10","ENSG00000254466",43284
"AP5B1","ENSG00000254470",43288
"CHMP4A","ENSG00000254505",43318
"SIGLEC12","ENSG00000254521",43332
"PABPC4L","ENSG00000254535",43344
"OMP","ENSG00000254550",43358
"MAGEL2","ENSG00000254585",43392
"CSNK2A3","ENSG00000254598",43405
"ARMS2","ENSG00000254636",43440
"INS","ENSG00000254647",43450
"RTL1","ENSG00000254656",43458
"OR8J2","ENSG00000254658",43459
"FPGT","ENSG00000254685",43484
"IGLL5","ENSG00000254709",43508
"MEX3A","ENSG00000254726",43523
"OR10G4","ENSG00000254737",43533
"EEF1G","ENSG00000254772",43564
"SLC22A18AS","ENSG00000254827",43613
"OR5M10","ENSG00000254834",43620
"NPIPA2","ENSG00000254852",43636
"MPV17L2","ENSG00000254858",43642
"BORCS8","ENSG00000254901",43680
"DPP3","ENSG00000254986",43752
"KRTAP5-9","ENSG00000254997",43762
"BRK1","ENSG00000254999",43764
"UBTFL1","ENSG00000255009",43774
"OR5M1","ENSG00000255012",43777
"PIGY","ENSG00000255072",43825
"OR1D4","ENSG00000255095",43848
"CHMP1B","ENSG00000255112",43863
"EID3","ENSG00000255150",43900
"GLYATL1B","ENSG00000255151",43901
"HTD2","ENSG00000255154",43904
"CCDC166","ENSG00000255181",43929
"NANOGP8","ENSG00000255192",43940
"CARD17","ENSG00000255221",43967
"OR5M11","ENSG00000255223",43969
"PRR23D1","ENSG00000255251",43994
"SMIM35","ENSG00000255274",44015
"OR8G5","ENSG00000255298",44037
"EID1","ENSG00000255302",44041
"OR52B2","ENSG00000255307",44046
"NOX5","ENSG00000255346",44084
"CCDC179","ENSG00000255359",44097
"TAS2R43","ENSG00000255374",44111
"PRR23D2","ENSG00000255378",44115
"HCAR3","ENSG00000255398",44133
"EBLN2","ENSG00000255423",44154
"CARD18","ENSG00000255501",44228
"NPIPB8","ENSG00000255524",44250
"POLR2M","ENSG00000255529",44255
"FDXACB1","ENSG00000255561",44287
"OR10G2","ENSG00000255582",44299
"RAB44","ENSG00000255587",44302
"TRIL","ENSG00000255690",44339
"OR4D2","ENSG00000255713",44346
"OR6J1","ENSG00000255804",44379
"MTRNR2L8","ENSG00000255823",44387
"TIFAB","ENSG00000255833",44391
"TAS2R20","ENSG00000255837",44394
"CYP2A6","ENSG00000255974",44454
"CTSO","ENSG00000256043",44491
"MTRNR2L10","ENSG00000256045",44493
"APOPT1","ENSG00000256053",44495
"TRAPPC2B","ENSG00000256060",44497
"DNAAF4","ENSG00000256061",44498
"ZNF432","ENSG00000256087",44512
"SMLR1","ENSG00000256162",44541
"TAS2R30","ENSG00000256188",44550
"MTRNR2L3","ENSG00000256222",44566
"ZNF10","ENSG00000256223",44567
"ZNF486","ENSG00000256229",44569
"SMIM3","ENSG00000256235",44572
"HMBS","ENSG00000256269",44587
"ZNF225","ENSG00000256294",44603
"PPIAL4D","ENSG00000256374",44637
"ASIC5","ENSG00000256394",44645
"TAS2R31","ENSG00000256436",44656
"DND1","ENSG00000256453",44664
"SALL3","ENSG00000256463",44667
"POLG2","ENSG00000256525",44688
"SMIM10L1","ENSG00000256537",44690
"OR13A1","ENSG00000256574",44706
"MTRNR2L1","ENSG00000256618",44724
"CLEC12B","ENSG00000256660",44743
"LIMS4","ENSG00000256671",44749
"ZNF350","ENSG00000256683",44756
"PGA5","ENSG00000256713",44770
"STH","ENSG00000256762",44792
"ZNF253","ENSG00000256771",44795
"KLRF2","ENSG00000256797",44802
"C17orf100","ENSG00000256806",44807
"CAPNS2","ENSG00000256812",44810
"SLC5A8","ENSG00000256870",44829
"MTRNR2L7","ENSG00000256892",44834
"LIMS3","ENSG00000256977",44871
"KHDC1L","ENSG00000256980",44872
"GPR142","ENSG00000257008",44885
"HP","ENSG00000257017",44889
"C11orf97","ENSG00000257057",44906
"KIAA1147","ENSG00000257093",44922
"LSM14A","ENSG00000257103",44928
"NHLRC4","ENSG00000257108",44930
"OR11H12","ENSG00000257115",44935
"CLLU1","ENSG00000257127",44943
"TAS2R38","ENSG00000257138",44948
"GATC","ENSG00000257218",44984
"ZBED6","ENSG00000257315",45038
"MGAM","ENSG00000257335",45048
"FNTB","ENSG00000257365",45063
"ZNF878","ENSG00000257446",45100
"ZNF625","ENSG00000257591",45177
"GALNT4","ENSG00000257594",45178
"INAFM1","ENSG00000257704",45234
"CNPY2","ENSG00000257727",45243
"MGAM2","ENSG00000257743",45253
"CUX1","ENSG00000257923",45355
"TEN1","ENSG00000257949",45367
"TEX49","ENSG00000257987",45384
"OR9A4","ENSG00000258083",45434
"MAP1LC3B2","ENSG00000258102",45446
"PRSS58","ENSG00000258223",45511
"CLEC5A","ENSG00000258227",45514
"CHURC1","ENSG00000258289",45548
"C17orf49","ENSG00000258315",45563
"RTEL1","ENSG00000258366",45591
"ZNF578","ENSG00000258405",45619
"PDF","ENSG00000258429",45642
"RNASE12","ENSG00000258436",45647
"OR11H2","ENSG00000258453",45662
"SPESP1","ENSG00000258484",45691
"SERPINA2","ENSG00000258597",45787
"TRIM34","ENSG00000258659",45842
"C20orf141","ENSG00000258713",45890
"OR11H7","ENSG00000258806",45976
"OR4C13","ENSG00000258817",45987
"RNASE4","ENSG00000258818",45988
"MC1R","ENSG00000258839",46006
"DUXA","ENSG00000258873",46036
"CEP95","ENSG00000258890",46051
"TUBB3","ENSG00000258947",46103
"TMEM179","ENSG00000258986",46138
"TSPY1","ENSG00000258992",46144
"SMIM6","ENSG00000259120",46265
"ITGB3","ENSG00000259207",46338
"SLC35G6","ENSG00000259224",46353
"INAFM2","ENSG00000259330",46442
"GH1","ENSG00000259384",46492
"CTXND1","ENSG00000259417",46518
"THTPA","ENSG00000259431",46532
"MRPL46","ENSG00000259494",46586
"BLID","ENSG00000259571",46650
"SLC22A31","ENSG00000259803",46842
"LYPD8","ENSG00000259823",46856
"RBM15B","ENSG00000259956",46955
"TGFBR3L","ENSG00000260001",46992
"HOXB7","ENSG00000260027",47012
"SPDYE6","ENSG00000260097",47064
"CCDC187","ENSG00000260220",47150
"FRRS1L","ENSG00000260230",47155
"ARMH2","ENSG00000260286",47203
"TBC1D3G","ENSG00000260287",47204
"MRC1","ENSG00000260314",47223
"HSPB9","ENSG00000260325",47228
"SCX","ENSG00000260428",47305
"C16orf95","ENSG00000260456",47326
"KCNJ18","ENSG00000260458",47328
"DUX4","ENSG00000260596",47427
"ANKRD20A1","ENSG00000260691",47505
"TLE7","ENSG00000260734",47531
"SERTM2","ENSG00000260802",47581
"OR4C45","ENSG00000260811",47590
"XKR7","ENSG00000260903",47659
"CCPG1","ENSG00000260916",47669
"SULT1A3","ENSG00000261052",47772
"TMEM178B","ENSG00000261115",47820
"EPPK1","ENSG00000261150",47843
"CLEC19A","ENSG00000261210",47890
"ZNF865","ENSG00000261221",47900
"BOP1","ENSG00000261236",47910
"GOLGA8T","ENSG00000261247",47919
"MUC22","ENSG00000261272",47937
"FIGNL2","ENSG00000261308",47966
"PECAM1","ENSG00000261371",48012
"TUBB8","ENSG00000261456",48076
"TP53TG3B","ENSG00000261509",48114
"TMEM249","ENSG00000261587",48174
"TPBGL","ENSG00000261594",48179
"GAN","ENSG00000261609",48191
"GOLGA6L7","ENSG00000261649",48226
"C15orf65","ENSG00000261652",48229
"LY6L","ENSG00000261667",48240
"SCRT1","ENSG00000261678",48248
"HPR","ENSG00000261701",48263
"GOLGA8S","ENSG00000261739",48294
"TCF24","ENSG00000261787",48331
"GOLGA8H","ENSG00000261794",48336
"MIA","ENSG00000261857",48380
"SMIM36","ENSG00000261873",48386
"GFY","ENSG00000261949",48402
"OR1P1","ENSG00000262085",48433
"MYMX","ENSG00000262179",48466
"OCLM","ENSG00000262180",48467
"CORO7","ENSG00000262246",48483
"MMP12","ENSG00000262406",48518
"CCER2","ENSG00000262484",48537
"SMIM28","ENSG00000262543",48554
"OR1D5","ENSG00000262628",48571
"SPON1","ENSG00000262655",48577
"OVCA2","ENSG00000262664",48581
"MRPL12","ENSG00000262814",48610
"C19orf84","ENSG00000262874",48622
"CCNQ","ENSG00000262919",48637
"GTF2I","ENSG00000263001",48656
"ZNF234","ENSG00000263002",48657
"MYZAP","ENSG00000263155",48692
"PPIAL4A","ENSG00000263353",48753
"PPIAL4C","ENSG00000263464",48826
"SRSF8","ENSG00000263465",48827
"FAM72C","ENSG00000263513",48857
"IKBKE","ENSG00000263528",48866
"MSMB","ENSG00000263639",48940
"GDF2","ENSG00000263761",49025
"NBPF11","ENSG00000263956",49149
"RHEX","ENSG00000263961",49153
"ANXA8L1","ENSG00000264230",49343
"NOTCH2NL","ENSG00000264343",49429
"DYNLL2","ENSG00000264364",49441
"MYH4","ENSG00000264424",49476
"OTUD7B","ENSG00000264522",49540
"NPY4R2","ENSG00000264717",49666
"GJA5","ENSG00000265107",49924
"ANXA8","ENSG00000265190",49979
"RBP3","ENSG00000265203",49986
"RBM8A","ENSG00000265241",50012
"TIMM23","ENSG00000265354",50086
"RNF115","ENSG00000265491",50184
"RPL17","ENSG00000265681",50311
"ZNF488","ENSG00000265763",50365
"SEC22B","ENSG00000265808",50395
"FSBP","ENSG00000265817",50401
"TXNIP","ENSG00000265972",50493
"SRGAP2","ENSG00000266028",50528
"BAHCC1","ENSG00000266074",50560
"RASSF5","ENSG00000266094",50572
"STRADA","ENSG00000266173",50621
"PNLIPRP2","ENSG00000266200",50640
"KLF14","ENSG00000266265",50690
"NBPF15","ENSG00000266338",50740
"NCOA4","ENSG00000266412",50785
"MRPS21","ENSG00000266472",50821
"GDF10","ENSG00000266524",50861
"MYO15B","ENSG00000266714",50992
"TBC1D29","ENSG00000266733",51004
"FXYD1","ENSG00000266964",51150
